id;family;Demotext (Description, if available);type;Showtype;category;defSubset;Subset;License;vendor;Link;Nice Name;selector;Option field
exo;Exo;;700;Bold;sans-serif;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Exo;Exo Bold (Sans-Serif, Latin);exo-latin-700;Exo Bold (Sans-Serif, Latin) : exo-latin-700
exo-2;Exo 2;;700;Bold;sans-serif;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Exo+2;Exo 2 Bold (Sans-Serif, Latin);exo-2-latin-700;Exo 2 Bold (Sans-Serif, Latin) : exo-2-latin-700
fahkwang;Fahkwang;;700;Bold;sans-serif;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Fahkwang;Fahkwang Bold (Sans-Serif, Latin);fahkwang-latin-700;Fahkwang Bold (Sans-Serif, Latin) : fahkwang-latin-700
fira-sans;Fira Sans;;700;Bold;sans-serif;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Fira+Sans;Fira Sans Bold (Sans-Serif, Latin);fira-sans-latin-700;Fira Sans Bold (Sans-Serif, Latin) : fira-sans-latin-700
fira-sans-condensed;Fira Sans Condensed;;700;Bold;sans-serif;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Fira+Sans+Condensed;Fira Sans Condensed Bold (Sans-Serif, Latin);fira-sans-condensed-latin-700;Fira Sans Condensed Bold (Sans-Serif, Latin) : fira-sans-condensed-latin-700
fira-sans-extra-condensed;Fira Sans Extra Condensed;;700;Bold;sans-serif;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Fira+Sans+Extra+Condensed;Fira Sans Extra Condensed Bold (Sans-Serif, Latin);fira-sans-extra-condensed-latin-700;Fira Sans Extra Condensed Bold (Sans-Serif, Latin) : fira-sans-extra-condensed-latin-700
ibm-plex-mono;IBM Plex Mono;;700;Bold;monospace;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/IBM+Plex+Mono;IBM Plex Mono Bold (Monospace, Latin);ibm-plex-mono-latin-700;IBM Plex Mono Bold (Monospace, Latin) : ibm-plex-mono-latin-700
ibm-plex-sans;IBM Plex Sans;;700;Bold;sans-serif;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/IBM+Plex+Sans;IBM Plex Sans Bold (Sans-Serif, Latin);ibm-plex-sans-latin-700;IBM Plex Sans Bold (Sans-Serif, Latin) : ibm-plex-sans-latin-700
ibm-plex-sans-condensed;IBM Plex Sans Condensed;;700;Bold;sans-serif;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/IBM+Plex+Sans+Condensed;IBM Plex Sans Condensed Bold (Sans-Serif, Latin);ibm-plex-sans-condensed-latin-700;IBM Plex Sans Condensed Bold (Sans-Serif, Latin) : ibm-plex-sans-condensed-latin-700
ibm-plex-serif;IBM Plex Serif;;700;Bold;serif;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/IBM+Plex+Serif;IBM Plex Serif Bold (Serif, Latin);ibm-plex-serif-latin-700;IBM Plex Serif Bold (Serif, Latin) : ibm-plex-serif-latin-700
josefin-sans;Josefin Sans;;700;Bold;sans-serif;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Josefin+Sans;Josefin Sans Bold (Sans-Serif, Latin);josefin-sans-latin-700;Josefin Sans Bold (Sans-Serif, Latin) : josefin-sans-latin-700
josefin-slab;Josefin Slab;;700;Bold;serif;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Josefin+Slab;Josefin Slab Bold (Serif, Latin);josefin-slab-latin-700;Josefin Slab Bold (Serif, Latin) : josefin-slab-latin-700
k2d;K2D;;700;Bold;sans-serif;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/K2D;K2D Bold (Sans-Serif, Latin);k2d-latin-700;K2D Bold (Sans-Serif, Latin) : k2d-latin-700
kanit;Kanit;;700;Bold;sans-serif;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Kanit;Kanit Bold (Sans-Serif, Latin);kanit-latin-700;Kanit Bold (Sans-Serif, Latin) : kanit-latin-700
kanit;Kanit;;700;Bold;sans-serif;thai;Thai;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Kanit;Kanit Bold (Sans-Serif, Thai);kanit-thai-700;Kanit Bold (Sans-Serif, Thai) : kanit-thai-700
kanit;Kanit;;700;Bold;sans-serif;thai_latin;Thai Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Kanit;Kanit Bold (Sans-Serif, Thai Latin);kanit-thai_latin-700;Kanit Bold (Sans-Serif, Thai Latin) : kanit-thai_latin-700
kanit;Kanit;;700;Bold;sans-serif;thai_latin-ext_latin_vietnamese;Thai Latin Vietnamese;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Kanit;Kanit Bold (Sans-Serif, Thai Latin Vietnamese);kanit-thai_latin-ext_latin_vietnamese-700;Kanit Bold (Sans-Serif, Thai Latin Vietnamese) : kanit-thai_latin-ext_latin_vietnamese-700
kodchasan;Kodchasan;;700;Bold;sans-serif;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Kodchasan;Kodchasan Bold (Sans-Serif, Latin);kodchasan-latin-700;Kodchasan Bold (Sans-Serif, Latin) : kodchasan-latin-700
koho;KoHo;;700;Bold;sans-serif;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/KoHo;KoHo Bold (Sans-Serif, Latin);koho-latin-700;KoHo Bold (Sans-Serif, Latin) : koho-latin-700
krub;Krub;;700;Bold;sans-serif;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Krub;Krub Bold (Sans-Serif, Latin);krub-latin-700;Krub Bold (Sans-Serif, Latin) : krub-latin-700
libre-franklin;Libre Franklin;;700;Bold;sans-serif;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Libre+Franklin;Libre Franklin Bold (Sans-Serif, Latin);libre-franklin-latin-700;Libre Franklin Bold (Sans-Serif, Latin) : libre-franklin-latin-700
mali;Mali;;700;Bold;handwriting;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Mali;Mali Bold (Handwriting, Latin);mali-latin-700;Mali Bold (Handwriting, Latin) : mali-latin-700
montserrat;Montserrat;;700;Bold;sans-serif;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Montserrat;Montserrat Bold (Sans-Serif, Latin);montserrat-latin-700;Montserrat Bold (Sans-Serif, Latin) : montserrat-latin-700
montserrat-alternates;Montserrat Alternates;;700;Bold;sans-serif;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Montserrat+Alternates;Montserrat Alternates Bold (Sans-Serif, Latin);montserrat-alternates-latin-700;Montserrat Alternates Bold (Sans-Serif, Latin) : montserrat-alternates-latin-700
muli;Muli;;700;Bold;sans-serif;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Muli;Muli Bold (Sans-Serif, Latin);muli-latin-700;Muli Bold (Sans-Serif, Latin) : muli-latin-700
niramit;Niramit;;700;Bold;sans-serif;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Niramit;Niramit Bold (Sans-Serif, Latin);niramit-latin-700;Niramit Bold (Sans-Serif, Latin) : niramit-latin-700
nunito;Nunito;;700;Bold;sans-serif;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Nunito;Nunito Bold (Sans-Serif, Latin);nunito-latin-700;Nunito Bold (Sans-Serif, Latin) : nunito-latin-700
nunito-sans;Nunito Sans;;700;Bold;sans-serif;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Nunito+Sans;Nunito Sans Bold (Sans-Serif, Latin);nunito-sans-latin-700;Nunito Sans Bold (Sans-Serif, Latin) : nunito-sans-latin-700
overpass;Overpass;;700;Bold;sans-serif;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Overpass;Overpass Bold (Sans-Serif, Latin);overpass-latin-700;Overpass Bold (Sans-Serif, Latin) : overpass-latin-700
poppins;Poppins;;700;Bold;sans-serif;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Poppins;Poppins Bold (Sans-Serif, Latin);poppins-latin-700;Poppins Bold (Sans-Serif, Latin) : poppins-latin-700
prompt;Prompt;;700;Bold;sans-serif;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Prompt;Prompt Bold (Sans-Serif, Latin);prompt-latin-700;Prompt Bold (Sans-Serif, Latin) : prompt-latin-700
raleway;Raleway;;700;Bold;sans-serif;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Raleway;Raleway Bold (Sans-Serif, Latin);raleway-latin-700;Raleway Bold (Sans-Serif, Latin) : raleway-latin-700
roboto;Roboto;;700;Bold;sans-serif;latin;Latin;Apache License V2.0;Google Fonts;https://fonts.google.com/specimen/Roboto;Roboto Bold (Sans-Serif, Latin);roboto-latin-700;Roboto Bold (Sans-Serif, Latin) : roboto-latin-700
roboto;Roboto;;700;Bold;sans-serif;vietnamese;Vietnamese;Apache License V2.0;Google Fonts;https://fonts.google.com/specimen/Roboto;Roboto Bold (Sans-Serif, Vietnamese);roboto-vietnamese-700;Roboto Bold (Sans-Serif, Vietnamese) : roboto-vietnamese-700
roboto;Roboto;;700;Bold;sans-serif;cyrillic-ext_cyrillic;Cyrillic Ext;Apache License V2.0;Google Fonts;https://fonts.google.com/specimen/Roboto;Roboto Bold (Sans-Serif, Cyrillic Ext);roboto-cyrillic-ext_cyrillic-700;Roboto Bold (Sans-Serif, Cyrillic Ext) : roboto-cyrillic-ext_cyrillic-700
roboto;Roboto;;700;Bold;sans-serif;latin-ext;Latin Ext;Apache License V2.0;Google Fonts;https://fonts.google.com/specimen/Roboto;Roboto Bold (Sans-Serif, Latin Ext);roboto-latin-ext-700;Roboto Bold (Sans-Serif, Latin Ext) : roboto-latin-ext-700
roboto;Roboto;;700;Bold;sans-serif;greek_greek-ext;Greek Ext;Apache License V2.0;Google Fonts;https://fonts.google.com/specimen/Roboto;Roboto Bold (Sans-Serif, Greek Ext);roboto-greek_greek-ext-700;Roboto Bold (Sans-Serif, Greek Ext) : roboto-greek_greek-ext-700
roboto-mono;Roboto Mono;;700;Bold;monospace;latin;Latin;Apache License V2.0;Google Fonts;https://fonts.google.com/specimen/Roboto+Mono;Roboto Mono Bold (Monospace, Latin);roboto-mono-latin-700;Roboto Mono Bold (Monospace, Latin) : roboto-mono-latin-700
source-sans-pro;Source Sans Pro;;700;Bold;sans-serif;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Source+Sans+Pro;Source Sans Pro Bold (Sans-Serif, Latin);source-sans-pro-latin-700;Source Sans Pro Bold (Sans-Serif, Latin) : source-sans-pro-latin-700
spectral;Spectral;;700;Bold;serif;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Spectral;Spectral Bold (Serif, Latin);spectral-latin-700;Spectral Bold (Serif, Latin) : spectral-latin-700
spectral-sc;Spectral SC;;700;Bold;serif;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Spectral+SC;Spectral SC Bold (Serif, Latin);spectral-sc-latin-700;Spectral SC Bold (Serif, Latin) : spectral-sc-latin-700
titillium-web;Titillium Web;;700;Bold;sans-serif;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Titillium+Web;Titillium Web Bold (Sans-Serif, Latin);titillium-web-latin-700;Titillium Web Bold (Sans-Serif, Latin) : titillium-web-latin-700
trirong;Trirong;;700;Bold;serif;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Trirong;Trirong Bold (Serif, Latin);trirong-latin-700;Trirong Bold (Serif, Latin) : trirong-latin-700
zilla-slab;Zilla Slab;;700;Bold;serif;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Zilla+Slab;Zilla Slab Bold (Serif, Latin);zilla-slab-latin-700;Zilla Slab Bold (Serif, Latin) : zilla-slab-latin-700
alegreya-sans;Alegreya Sans;;800;Extra Bold;sans-serif;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Alegreya+Sans;Alegreya Sans Extra Bold (Sans-Serif, Latin);alegreya-sans-latin-800;Alegreya Sans Extra Bold (Sans-Serif, Latin) : alegreya-sans-latin-800
alegreya-sans-sc;Alegreya Sans SC;;800;Extra Bold;sans-serif;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Alegreya+Sans+SC;Alegreya Sans SC Extra Bold (Sans-Serif, Latin);alegreya-sans-sc-latin-800;Alegreya Sans SC Extra Bold (Sans-Serif, Latin) : alegreya-sans-sc-latin-800
assistant;Assistant;;800;Extra Bold;sans-serif;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Assistant;Assistant Extra Bold (Sans-Serif, Latin);assistant-latin-800;Assistant Extra Bold (Sans-Serif, Latin) : assistant-latin-800
barlow;Barlow;;800;Extra Bold;sans-serif;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Barlow;Barlow Extra Bold (Sans-Serif, Latin);barlow-latin-800;Barlow Extra Bold (Sans-Serif, Latin) : barlow-latin-800
barlow-condensed;Barlow Condensed;;800;Extra Bold;sans-serif;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Barlow+Condensed;Barlow Condensed Extra Bold (Sans-Serif, Latin);barlow-condensed-latin-800;Barlow Condensed Extra Bold (Sans-Serif, Latin) : barlow-condensed-latin-800
barlow-condensed;Barlow Condensed;;800;Extra Bold;serif;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Barlow+Condensed;Barlow Condensed Extra Bold (Serif, Latin);barlow-condensed-latin-800;Barlow Condensed Extra Bold (Serif, Latin) : barlow-condensed-latin-800
barlow-semi-condensed;Barlow Semi Condensed;;800;Extra Bold;sans-serif;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Barlow+Semi+Condensed;Barlow Semi Condensed Extra Bold (Sans-Serif, Latin);barlow-semi-condensed-latin-800;Barlow Semi Condensed Extra Bold (Sans-Serif, Latin) : barlow-semi-condensed-latin-800
eb-garamond;EB Garamond;;800;Extra Bold;serif;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/EB+Garamond;EB Garamond Extra Bold (Serif, Latin);eb-garamond-latin-800;EB Garamond Extra Bold (Serif, Latin) : eb-garamond-latin-800
exo;Exo;;800;Extra Bold;sans-serif;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Exo;Exo Extra Bold (Sans-Serif, Latin);exo-latin-800;Exo Extra Bold (Sans-Serif, Latin) : exo-latin-800
exo-2;Exo 2;;800;Extra Bold;sans-serif;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Exo+2;Exo 2 Extra Bold (Sans-Serif, Latin);exo-2-latin-800;Exo 2 Extra Bold (Sans-Serif, Latin) : exo-2-latin-800
fira-sans;Fira Sans;;800;Extra Bold;sans-serif;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Fira+Sans;Fira Sans Extra Bold (Sans-Serif, Latin);fira-sans-latin-800;Fira Sans Extra Bold (Sans-Serif, Latin) : fira-sans-latin-800
fira-sans-condensed;Fira Sans Condensed;;800;Extra Bold;sans-serif;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Fira+Sans+Condensed;Fira Sans Condensed Extra Bold (Sans-Serif, Latin);fira-sans-condensed-latin-800;Fira Sans Condensed Extra Bold (Sans-Serif, Latin) : fira-sans-condensed-latin-800
fira-sans-extra-condensed;Fira Sans Extra Condensed;;800;Extra Bold;sans-serif;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Fira+Sans+Extra+Condensed;Fira Sans Extra Condensed Extra Bold (Sans-Serif, Latin);fira-sans-extra-condensed-latin-800;Fira Sans Extra Condensed Extra Bold (Sans-Serif, Latin) : fira-sans-extra-condensed-latin-800
k2d;K2D;;800;Extra Bold;sans-serif;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/K2D;K2D Extra Bold (Sans-Serif, Latin);k2d-latin-800;K2D Extra Bold (Sans-Serif, Latin) : k2d-latin-800
kanit;Kanit;;800;Extra Bold;sans-serif;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Kanit;Kanit Extra Bold (Sans-Serif, Latin);kanit-latin-800;Kanit Extra Bold (Sans-Serif, Latin) : kanit-latin-800
kanit;Kanit;;800;Extra Bold;sans-serif;thai;Thai;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Kanit;Kanit Extra Bold (Sans-Serif, Thai);kanit-thai-800;Kanit Extra Bold (Sans-Serif, Thai) : kanit-thai-800
kanit;Kanit;;800;Extra Bold;sans-serif;thai_latin;Thai Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Kanit;Kanit Extra Bold (Sans-Serif, Thai Latin);kanit-thai_latin-800;Kanit Extra Bold (Sans-Serif, Thai Latin) : kanit-thai_latin-800
kanit;Kanit;;800;Extra Bold;sans-serif;thai_latin-ext_latin_vietnamese;Thai Latin Vietnamese;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Kanit;Kanit Extra Bold (Sans-Serif, Thai Latin Vietnamese);kanit-thai_latin-ext_latin_vietnamese-800;Kanit Extra Bold (Sans-Serif, Thai Latin Vietnamese) : kanit-thai_latin-ext_latin_vietnamese-800
libre-franklin;Libre Franklin;;800;Extra Bold;sans-serif;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Libre+Franklin;Libre Franklin Extra Bold (Sans-Serif, Latin);libre-franklin-latin-800;Libre Franklin Extra Bold (Sans-Serif, Latin) : libre-franklin-latin-800
montserrat;Montserrat;;800;Extra Bold;sans-serif;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Montserrat;Montserrat Extra Bold (Sans-Serif, Latin);montserrat-latin-800;Montserrat Extra Bold (Sans-Serif, Latin) : montserrat-latin-800
montserrat-alternates;Montserrat Alternates;;800;Extra Bold;sans-serif;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Montserrat+Alternates;Montserrat Alternates Extra Bold (Sans-Serif, Latin);montserrat-alternates-latin-800;Montserrat Alternates Extra Bold (Sans-Serif, Latin) : montserrat-alternates-latin-800
muli;Muli;;800;Extra Bold;sans-serif;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Muli;Muli Extra Bold (Sans-Serif, Latin);muli-latin-800;Muli Extra Bold (Sans-Serif, Latin) : muli-latin-800
nunito;Nunito;;800;Extra Bold;sans-serif;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Nunito;Nunito Extra Bold (Sans-Serif, Latin);nunito-latin-800;Nunito Extra Bold (Sans-Serif, Latin) : nunito-latin-800
nunito-sans;Nunito Sans;;800;Extra Bold;sans-serif;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Nunito+Sans;Nunito Sans Extra Bold (Sans-Serif, Latin);nunito-sans-latin-800;Nunito Sans Extra Bold (Sans-Serif, Latin) : nunito-sans-latin-800
open-sans;Open Sans;;800;Extra Bold;sans-serif;latin;Latin;Apache License V2.0;Google Fonts;https://fonts.google.com/specimen/Open+Sans;Open Sans Extra Bold (Sans-Serif, Latin);open-sans-latin-800;Open Sans Extra Bold (Sans-Serif, Latin) : open-sans-latin-800
open-sans;Open Sans;;800;Extra Bold;sans-serif;greek-ext;Greek Ext;Apache License V2.0;Google Fonts;https://fonts.google.com/specimen/Open+Sans;Open Sans Extra Bold (Sans-Serif, Greek Ext);open-sans-greek-ext-800;Open Sans Extra Bold (Sans-Serif, Greek Ext) : open-sans-greek-ext-800
open-sans;Open Sans;;800;Extra Bold;sans-serif;cyrillic-ext;Cyrillic Ext;Apache License V2.0;Google Fonts;https://fonts.google.com/specimen/Open+Sans;Open Sans Extra Bold (Sans-Serif, Cyrillic Ext);open-sans-cyrillic-ext-800;Open Sans Extra Bold (Sans-Serif, Cyrillic Ext) : open-sans-cyrillic-ext-800
open-sans;Open Sans;;800;Extra Bold;sans-serif;latin-ext;Latin Ext;Apache License V2.0;Google Fonts;https://fonts.google.com/specimen/Open+Sans;Open Sans Extra Bold (Sans-Serif, Latin Ext);open-sans-latin-ext-800;Open Sans Extra Bold (Sans-Serif, Latin Ext) : open-sans-latin-ext-800
open-sans;Open Sans;;800;Extra Bold;sans-serif;vietamese;Vietnamese;Apache License V2.0;Google Fonts;https://fonts.google.com/specimen/Open+Sans;Open Sans Extra Bold (Sans-Serif, Vietnamese);open-sans-vietamese-800;Open Sans Extra Bold (Sans-Serif, Vietnamese) : open-sans-vietamese-800
overpass;Overpass;;800;Extra Bold;sans-serif;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Overpass;Overpass Extra Bold (Sans-Serif, Latin);overpass-latin-800;Overpass Extra Bold (Sans-Serif, Latin) : overpass-latin-800
poppins;Poppins;;800;Extra Bold;sans-serif;latin;Latin;SIL Open Fonts License 1.1;Google Fonts;https://fonts.google.com/specimen/Poppins;Poppins Extra Bold (Sans-Serif, Latin);poppins-latin-800;Poppins Extra Bold (Sans-Serif, Latin) : poppins-latin-800
